in s,C1 in V
5.2646040E-01,1.27402E+01
5.2646964E-01,1.27793E+01
5.2647888E-01,1.27988E+01
5.2648812E-01,1.27793E+01
5.2649736E-01,1.28184E+01
5.2650660E-01,1.27207E+01
5.2651584E-01,1.28379E+01
5.2652508E-01,1.27793E+01
5.2653432E-01,1.27988E+01
5.2654356E-01,1.27793E+01
5.2655280E-01,1.27988E+01
5.2656204E-01,1.28184E+01
5.2657128E-01,1.28184E+01
5.2658052E-01,1.27793E+01
5.2658976E-01,1.27598E+01
5.2659900E-01,1.27988E+01
5.2660824E-01,1.27598E+01
5.2661748E-01,1.27598E+01
5.2662672E-01,1.27988E+01
5.2663596E-01,1.28379E+01
5.2664520E-01,1.27793E+01
5.2665444E-01,1.28184E+01
5.2666368E-01,1.27598E+01
5.2667292E-01,1.27793E+01
5.2668216E-01,1.27793E+01
5.2669140E-01,1.27402E+01
5.2670064E-01,1.27598E+01
5.2670988E-01,1.27598E+01
5.2671912E-01,1.27598E+01
5.2672836E-01,1.27402E+01
5.2673760E-01,1.27988E+01
5.2674684E-01,1.27402E+01
5.2675608E-01,1.27598E+01
5.2676532E-01,1.27988E+01
5.2677456E-01,1.27988E+01
5.2678380E-01,1.27988E+01
5.2679304E-01,1.27793E+01
5.2680228E-01,1.27402E+01
5.2681152E-01,1.27793E+01
5.2682076E-01,1.27988E+01
5.2683000E-01,1.27793E+01
5.2683924E-01,1.27793E+01
5.2684848E-01,1.27988E+01
5.2685772E-01,1.27598E+01
5.2686696E-01,1.27793E+01
5.2687620E-01,1.27598E+01
5.2688544E-01,1.27988E+01
5.2689468E-01,1.27988E+01
5.2690392E-01,1.26621E+01
5.2691316E-01,1.27988E+01
5.2692240E-01,1.28184E+01
5.2693164E-01,1.27598E+01
5.2694088E-01,1.28379E+01
5.2695012E-01,1.28379E+01
5.2695936E-01,1.27793E+01
5.2696860E-01,1.28574E+01
5.2697784E-01,1.27793E+01
5.2698708E-01,1.28184E+01
5.2699632E-01,1.27988E+01
5.2700556E-01,1.27988E+01
5.2701480E-01,1.27402E+01
5.2702404E-01,1.28184E+01
5.2703328E-01,1.27988E+01
5.2704252E-01,1.27988E+01
5.2705176E-01,1.27207E+01
5.2706100E-01,1.27793E+01
5.2707024E-01,1.27598E+01
5.2707948E-01,1.27598E+01
5.2708872E-01,1.27988E+01
5.2709796E-01,1.27598E+01
5.2710720E-01,1.27793E+01
5.2711644E-01,1.28184E+01
5.2712568E-01,1.27402E+01
5.2713492E-01,1.27402E+01
5.2714416E-01,1.27988E+01
5.2715340E-01,1.27793E+01
5.2716264E-01,1.27988E+01
5.2717188E-01,1.27598E+01
5.2718112E-01,1.27988E+01
5.2719036E-01,1.28184E+01
5.2719960E-01,1.27598E+01
5.2720884E-01,1.27793E+01
5.2721808E-01,1.27988E+01
5.2722732E-01,1.28574E+01
5.2723656E-01,1.27793E+01
5.2724580E-01,1.27793E+01
5.2725504E-01,1.27988E+01
5.2726428E-01,1.27402E+01
5.2727352E-01,1.27988E+01
5.2728276E-01,1.27793E+01
5.2729200E-01,1.27793E+01
5.2730124E-01,1.28184E+01
5.2731048E-01,1.27793E+01
5.2731972E-01,1.28184E+01
5.2732896E-01,1.27988E+01
5.2733820E-01,1.27988E+01
5.2734744E-01,1.27598E+01
5.2735668E-01,1.27793E+01
5.2736592E-01,1.27793E+01
5.2737516E-01,1.27793E+01
5.2738440E-01,1.27598E+01
5.2739364E-01,1.27793E+01
5.2740288E-01,1.27988E+01
5.2741212E-01,1.27207E+01
5.2742136E-01,1.27793E+01
5.2743060E-01,1.27207E+01
5.2743984E-01,1.28184E+01
5.2744908E-01,1.26816E+01
5.2745832E-01,1.27598E+01
5.2746756E-01,1.27402E+01
5.2747680E-01,1.27598E+01
5.2748604E-01,1.28184E+01
5.2749528E-01,1.27402E+01
5.2750452E-01,1.27793E+01
5.2751376E-01,1.27598E+01
5.2752300E-01,1.27793E+01
5.2753224E-01,1.27207E+01
5.2754148E-01,1.27793E+01
5.2755072E-01,1.27402E+01
5.2755996E-01,1.27207E+01
5.2756920E-01,1.27988E+01
5.2757844E-01,1.27402E+01
5.2758768E-01,1.27598E+01
5.2759692E-01,1.27598E+01
5.2760616E-01,1.27793E+01
5.2761540E-01,1.27793E+01
5.2762464E-01,1.27793E+01
5.2763388E-01,1.27402E+01
5.2764312E-01,1.27793E+01
5.2765236E-01,1.27988E+01
5.2766160E-01,1.27793E+01
5.2767084E-01,1.27988E+01
5.2768008E-01,1.27207E+01
5.2768932E-01,1.27402E+01
5.2769856E-01,1.27207E+01
5.2770780E-01,1.27402E+01
5.2771704E-01,1.27793E+01
5.2772628E-01,1.27598E+01
5.2773552E-01,1.27988E+01
5.2774476E-01,1.27598E+01
5.2775400E-01,1.27793E+01
5.2776324E-01,1.27402E+01
5.2777248E-01,1.27988E+01
5.2778172E-01,1.27012E+01
5.2779096E-01,1.27402E+01
5.2780020E-01,1.27793E+01
5.2780944E-01,1.27207E+01
5.2781868E-01,1.27988E+01
5.2782792E-01,1.27402E+01
5.2783716E-01,1.27793E+01
5.2784640E-01,1.28184E+01
5.2785564E-01,1.27598E+01
5.2786488E-01,1.27793E+01
5.2787412E-01,1.27402E+01
5.2788336E-01,1.27793E+01
5.2789260E-01,1.27598E+01
5.2790184E-01,1.28379E+01
5.2791108E-01,1.27598E+01
5.2792032E-01,1.27988E+01
5.2792956E-01,1.27598E+01
5.2793880E-01,1.27988E+01
5.2794804E-01,1.27598E+01
5.2795728E-01,1.27598E+01
5.2796652E-01,1.27988E+01
5.2797576E-01,1.27793E+01
5.2798500E-01,1.27793E+01
5.2799424E-01,1.27598E+01
5.2800348E-01,1.27988E+01
5.2801272E-01,1.27207E+01
5.2802196E-01,1.27793E+01
5.2803120E-01,1.28574E+01
5.2804044E-01,1.27207E+01
5.2804968E-01,1.27402E+01
5.2805892E-01,1.27988E+01
5.2806816E-01,1.27598E+01
5.2807740E-01,1.27988E+01
5.2808664E-01,1.27402E+01
5.2809588E-01,1.27988E+01
5.2810512E-01,1.27793E+01
5.2811436E-01,1.27598E+01
5.2812360E-01,1.27988E+01
5.2813284E-01,1.27207E+01
5.2814208E-01,1.27988E+01
5.2815132E-01,1.27598E+01
5.2816056E-01,1.27207E+01
5.2816980E-01,1.27598E+01
5.2817904E-01,1.27598E+01
5.2818828E-01,1.27988E+01
5.2819752E-01,1.27793E+01
5.2820676E-01,1.27793E+01
5.2821600E-01,1.27988E+01
5.2822524E-01,1.27793E+01
5.2823448E-01,1.27402E+01
5.2824372E-01,1.27988E+01
5.2825296E-01,1.27793E+01
5.2826220E-01,1.27598E+01
5.2827144E-01,1.27598E+01
5.2828068E-01,1.27207E+01
5.2828992E-01,1.27988E+01
5.2829916E-01,1.27988E+01
5.2830840E-01,1.27402E+01
5.2831764E-01,1.28184E+01
5.2832688E-01,1.28574E+01
5.2833612E-01,1.28184E+01
5.2834536E-01,1.27988E+01
5.2835460E-01,1.27793E+01
5.2836384E-01,1.27988E+01
5.2837308E-01,1.27988E+01
5.2838232E-01,1.27793E+01
5.2839156E-01,1.27207E+01
5.2840080E-01,1.28574E+01
5.2841004E-01,1.27988E+01
5.2841928E-01,1.28379E+01
5.2842852E-01,1.27988E+01
5.2843776E-01,1.27988E+01
5.2844700E-01,1.27988E+01
5.2845624E-01,1.27793E+01
5.2846548E-01,1.27793E+01
5.2847472E-01,1.27988E+01
5.2848396E-01,1.27988E+01
5.2849320E-01,1.27207E+01
5.2850244E-01,1.27988E+01
5.2851168E-01,1.27793E+01
5.2852092E-01,1.27402E+01
5.2853016E-01,1.27793E+01
5.2853940E-01,1.28379E+01
5.2854864E-01,1.28379E+01
5.2855788E-01,1.27988E+01
5.2856712E-01,1.27793E+01
5.2857636E-01,1.28184E+01
5.2858560E-01,1.27988E+01
5.2859484E-01,1.27988E+01
5.2860408E-01,1.27598E+01
5.2861332E-01,1.27793E+01
5.2862256E-01,1.27988E+01
5.2863180E-01,1.28184E+01
5.2864104E-01,1.28184E+01
5.2865028E-01,1.28184E+01
5.2865952E-01,1.28379E+01
5.2866876E-01,1.27793E+01
5.2867800E-01,1.27988E+01
5.2868724E-01,1.27988E+01
5.2869648E-01,1.27988E+01
5.2870572E-01,1.27988E+01
5.2871496E-01,1.27793E+01
5.2872420E-01,1.27793E+01
5.2873344E-01,1.28574E+01
5.2874268E-01,1.27793E+01
5.2875192E-01,1.27988E+01
5.2876116E-01,1.27598E+01
5.2877040E-01,1.27988E+01
5.2877964E-01,1.27988E+01
5.2878888E-01,1.28184E+01
5.2879812E-01,1.27988E+01
5.2880736E-01,1.27988E+01
5.2881660E-01,1.28379E+01
5.2882584E-01,1.27988E+01
5.2883508E-01,1.28184E+01
5.2884432E-01,1.28379E+01
5.2885356E-01,1.27988E+01
5.2886280E-01,1.27793E+01
5.2887204E-01,1.27988E+01
5.2888128E-01,1.27598E+01
5.2889052E-01,1.28184E+01
5.2889976E-01,1.28184E+01
5.2890900E-01,1.27793E+01
5.2891824E-01,1.27988E+01
5.2892748E-01,1.28574E+01
5.2893672E-01,1.27988E+01
5.2894596E-01,1.28184E+01
5.2895520E-01,1.27988E+01
5.2896444E-01,1.27793E+01
5.2897368E-01,1.28184E+01
5.2898292E-01,1.28379E+01
5.2899216E-01,1.27988E+01
5.2900140E-01,1.27988E+01
5.2901064E-01,1.27598E+01
5.2901988E-01,1.27793E+01
5.2902912E-01,1.27793E+01
5.2903836E-01,1.27988E+01
5.2904760E-01,1.28574E+01
5.2905684E-01,1.28574E+01
5.2906608E-01,1.27793E+01
5.2907532E-01,1.27988E+01
5.2908456E-01,1.28184E+01
5.2909380E-01,1.27988E+01
5.2910304E-01,1.28379E+01
5.2911228E-01,1.27988E+01
5.2912152E-01,1.27793E+01
5.2913076E-01,1.27598E+01
5.2914000E-01,1.27988E+01
5.2914924E-01,1.28574E+01
5.2915848E-01,1.27793E+01
5.2916772E-01,1.28379E+01
5.2917696E-01,1.27793E+01
5.2918620E-01,1.28184E+01
5.2919544E-01,1.27793E+01
5.2920468E-01,1.28184E+01
5.2921392E-01,1.28770E+01
5.2922316E-01,1.28379E+01
5.2923240E-01,1.27598E+01
5.2924164E-01,1.27988E+01
5.2925088E-01,1.27988E+01
5.2926012E-01,1.28379E+01
5.2926936E-01,1.27988E+01
5.2927860E-01,1.27598E+01
5.2928784E-01,1.28379E+01
5.2929708E-01,1.27988E+01
5.2930632E-01,1.27988E+01
5.2931556E-01,1.28184E+01
5.2932480E-01,1.27598E+01
5.2933404E-01,1.28574E+01
5.2934328E-01,1.27793E+01
5.2935252E-01,1.27793E+01
5.2936176E-01,1.27988E+01
5.2937100E-01,1.28184E+01
5.2938024E-01,1.27793E+01
5.2938948E-01,1.28379E+01
5.2939872E-01,1.27793E+01
5.2940796E-01,1.27988E+01
5.2941720E-01,1.27598E+01
5.2942644E-01,1.28379E+01
5.2943568E-01,1.27988E+01
5.2944492E-01,1.28574E+01
5.2945416E-01,1.27988E+01
5.2946340E-01,1.28184E+01
5.2947264E-01,1.27988E+01
5.2948188E-01,1.28379E+01
5.2949112E-01,1.28574E+01
5.2950036E-01,1.27793E+01
5.2950960E-01,1.28574E+01
5.2951884E-01,1.28379E+01
5.2952808E-01,1.27988E+01
5.2953732E-01,1.28379E+01
5.2954656E-01,1.27988E+01
5.2955580E-01,1.28379E+01
5.2956504E-01,1.28184E+01
5.2957428E-01,1.28379E+01
5.2958352E-01,1.27793E+01
5.2959276E-01,1.27988E+01
5.2960200E-01,1.28379E+01
5.2961124E-01,1.28379E+01
5.2962048E-01,1.28184E+01
5.2962972E-01,1.28379E+01
5.2963896E-01,1.28184E+01
5.2964820E-01,1.28184E+01
5.2965744E-01,1.28379E+01
5.2966668E-01,1.28184E+01
5.2967592E-01,1.28379E+01
5.2968516E-01,1.28574E+01
5.2969440E-01,1.27988E+01
5.2970364E-01,1.27793E+01
5.2971288E-01,1.27988E+01
5.2972212E-01,1.28574E+01
5.2973136E-01,1.28379E+01
5.2974060E-01,1.28379E+01
5.2974984E-01,1.28965E+01
5.2975908E-01,1.27988E+01
5.2976832E-01,1.28574E+01
5.2977756E-01,1.28574E+01
5.2978680E-01,1.28574E+01
5.2979604E-01,1.28379E+01
5.2980528E-01,1.28184E+01
5.2981452E-01,1.27598E+01
5.2982376E-01,1.27793E+01
5.2983300E-01,1.28184E+01
5.2984224E-01,1.27988E+01
5.2985148E-01,1.27988E+01
5.2986072E-01,1.27598E+01
5.2986996E-01,1.28574E+01
5.2987920E-01,1.28770E+01
5.2988844E-01,1.28574E+01
5.2989768E-01,1.28379E+01
5.2990692E-01,1.28379E+01
5.2991616E-01,1.28574E+01
5.2992540E-01,1.28379E+01
5.2993464E-01,1.27988E+01
5.2994388E-01,1.27988E+01
5.2995312E-01,1.28184E+01
5.2996236E-01,1.28770E+01
5.2997160E-01,1.27988E+01
5.2998084E-01,1.28770E+01
5.2999008E-01,1.28770E+01
5.2999932E-01,1.27793E+01
5.3000856E-01,1.27988E+01
5.3001780E-01,1.28574E+01
5.3002704E-01,1.28574E+01
5.3003628E-01,1.28379E+01
5.3004552E-01,1.28379E+01
5.3005476E-01,1.28574E+01
5.3006400E-01,1.28770E+01
5.3007324E-01,1.28574E+01
5.3008248E-01,1.27793E+01
5.3009172E-01,1.28574E+01
5.3010096E-01,1.28379E+01
5.3011020E-01,1.27988E+01
5.3011944E-01,1.27793E+01
5.3012868E-01,1.28574E+01
5.3013792E-01,1.28770E+01
5.3014716E-01,1.28770E+01
5.3015640E-01,1.28574E+01
5.3016564E-01,1.28379E+01
5.3017488E-01,1.28379E+01
5.3018412E-01,1.28574E+01
5.3019336E-01,1.27598E+01
5.3020260E-01,1.28574E+01
5.3021184E-01,1.28574E+01
5.3022108E-01,1.27793E+01
5.3023032E-01,1.27598E+01
5.3023956E-01,1.28379E+01
5.3024880E-01,1.27988E+01
5.3025804E-01,1.28184E+01
5.3026728E-01,1.28379E+01
5.3027652E-01,1.28184E+01
5.3028576E-01,1.28379E+01
5.3029500E-01,1.28574E+01
5.3030424E-01,1.28574E+01
5.3031348E-01,1.28965E+01
5.3032272E-01,1.28379E+01
5.3033196E-01,1.28379E+01
5.3034120E-01,1.28770E+01
5.3035044E-01,1.28379E+01
5.3035968E-01,1.28574E+01
5.3036892E-01,1.28574E+01
5.3037816E-01,1.28574E+01
5.3038740E-01,1.28574E+01
5.3039664E-01,1.28379E+01
5.3040588E-01,1.28574E+01
5.3041512E-01,1.28184E+01
5.3042436E-01,1.28184E+01
5.3043360E-01,1.28379E+01
5.3044284E-01,1.28379E+01
5.3045208E-01,1.27793E+01
5.3046132E-01,1.28379E+01
5.3047056E-01,1.27988E+01
5.3047980E-01,1.28574E+01
5.3048904E-01,1.28574E+01
5.3049828E-01,1.28184E+01
5.3050752E-01,1.27988E+01
5.3051676E-01,1.28770E+01
5.3052600E-01,1.27793E+01
5.3053524E-01,1.28574E+01
5.3054448E-01,1.28574E+01
5.3055372E-01,1.28770E+01
5.3056296E-01,1.28574E+01
5.3057220E-01,1.27793E+01
5.3058144E-01,1.28574E+01
5.3059068E-01,1.28184E+01
5.3059992E-01,1.27793E+01
5.3060916E-01,1.28184E+01
5.3061840E-01,1.28574E+01
5.3062764E-01,1.28184E+01
5.3063688E-01,1.28770E+01
5.3064612E-01,1.28184E+01
5.3065536E-01,1.28574E+01
5.3066460E-01,1.27988E+01
5.3067384E-01,1.27988E+01
5.3068308E-01,1.27988E+01
5.3069232E-01,1.27988E+01
5.3070156E-01,1.28379E+01
5.3071080E-01,1.28184E+01
5.3072004E-01,1.28379E+01
5.3072928E-01,1.27988E+01
5.3073852E-01,1.27988E+01
5.3074776E-01,1.28184E+01
5.3075700E-01,1.28770E+01
5.3076624E-01,1.28574E+01
5.3077548E-01,1.28379E+01
5.3078472E-01,1.28184E+01
5.3079396E-01,1.28184E+01
5.3080320E-01,1.28574E+01
5.3081244E-01,1.28184E+01
5.3082168E-01,1.28184E+01
5.3083092E-01,1.27988E+01
5.3084016E-01,1.28574E+01
5.3084940E-01,1.27988E+01
5.3085864E-01,1.28379E+01
5.3086788E-01,1.28770E+01
5.3087712E-01,1.28184E+01
5.3088636E-01,1.28379E+01
5.3089560E-01,1.27793E+01
5.3090484E-01,1.27988E+01
5.3091408E-01,1.28574E+01
5.3092332E-01,1.28574E+01
5.3093256E-01,1.27598E+01
5.3094180E-01,1.27793E+01
5.3095104E-01,1.28379E+01
5.3096028E-01,1.28184E+01
5.3096952E-01,1.28379E+01
5.3097876E-01,1.28184E+01
5.3098800E-01,1.28574E+01
5.3099724E-01,1.28379E+01
5.3100648E-01,1.27988E+01
5.3101572E-01,1.27598E+01
5.3102496E-01,1.28574E+01
5.3103420E-01,1.27207E+01
5.3104344E-01,1.27988E+01
5.3105268E-01,1.28574E+01
5.3106192E-01,1.28379E+01
5.3107116E-01,1.28379E+01
5.3108040E-01,1.27988E+01
5.3108964E-01,1.28379E+01
5.3109888E-01,1.27988E+01
5.3110812E-01,1.27402E+01
5.3111736E-01,1.28184E+01
5.3112660E-01,1.27793E+01
5.3113584E-01,1.27988E+01
5.3114508E-01,1.27988E+01
5.3115432E-01,1.28379E+01
5.3116356E-01,1.28379E+01
5.3117280E-01,1.28574E+01
5.3118204E-01,1.27793E+01
5.3119128E-01,1.28379E+01
5.3120052E-01,1.28770E+01
5.3120976E-01,1.27988E+01
5.3121900E-01,1.28574E+01
5.3122824E-01,1.27793E+01
5.3123748E-01,1.28574E+01
5.3124672E-01,1.28379E+01
5.3125596E-01,1.28574E+01
5.3126520E-01,1.28770E+01
5.3127444E-01,1.27988E+01
5.3128368E-01,1.28184E+01
5.3129292E-01,1.27793E+01
5.3130216E-01,1.28184E+01
5.3131140E-01,1.27793E+01
5.3132064E-01,1.28379E+01
5.3132988E-01,1.27988E+01
5.3133912E-01,1.28379E+01
5.3134836E-01,1.28379E+01
5.3135760E-01,1.27988E+01
5.3136684E-01,1.27988E+01
5.3137608E-01,1.27988E+01
5.3138532E-01,1.28379E+01
5.3139456E-01,1.28574E+01
5.3140380E-01,1.28379E+01
5.3141304E-01,1.28184E+01
5.3142228E-01,1.27598E+01
5.3143152E-01,1.27988E+01
5.3144076E-01,1.28379E+01
5.3145000E-01,1.27793E+01
5.3145924E-01,1.28184E+01
5.3146848E-01,1.28379E+01
5.3147772E-01,1.28574E+01
5.3148696E-01,1.27988E+01
5.3149620E-01,1.27598E+01
5.3150544E-01,1.27988E+01
5.3151468E-01,1.28379E+01
5.3152392E-01,1.28965E+01
5.3153316E-01,1.28184E+01
5.3154240E-01,1.27988E+01
5.3155164E-01,1.28574E+01
5.3156088E-01,1.27988E+01
5.3157012E-01,1.28184E+01
5.3157936E-01,1.29160E+01
5.3158860E-01,1.28184E+01
5.3159784E-01,1.27793E+01
5.3160708E-01,1.28184E+01
5.3161632E-01,1.27988E+01
5.3162556E-01,1.27793E+01
5.3163480E-01,1.27402E+01
5.3164404E-01,1.27988E+01
5.3165328E-01,1.27988E+01
5.3166252E-01,1.27793E+01
5.3167176E-01,1.28379E+01
5.3168100E-01,1.28574E+01
5.3169024E-01,1.28379E+01
5.3169948E-01,1.28184E+01
5.3170872E-01,1.27793E+01
5.3171796E-01,1.27793E+01
5.3172720E-01,1.28574E+01
5.3173644E-01,1.28184E+01
5.3174568E-01,1.28184E+01
5.3175492E-01,1.27207E+01
5.3176416E-01,1.28574E+01
5.3177340E-01,1.28379E+01
5.3178264E-01,1.27793E+01
5.3179188E-01,1.28184E+01
5.3180112E-01,1.28574E+01
5.3181036E-01,1.27402E+01
5.3181960E-01,1.27988E+01
5.3182884E-01,1.28184E+01
5.3183808E-01,1.28770E+01
5.3184732E-01,1.28379E+01
5.3185656E-01,1.27988E+01
5.3186580E-01,1.27402E+01
5.3187504E-01,1.28574E+01
5.3188428E-01,1.28379E+01
5.3189352E-01,1.27988E+01
5.3190276E-01,1.27402E+01
5.3191200E-01,1.29160E+01
5.3192124E-01,1.27988E+01
5.3193048E-01,1.27402E+01
5.3193972E-01,1.28379E+01
5.3194896E-01,1.28184E+01
5.3195820E-01,1.28184E+01
5.3196744E-01,1.27988E+01
5.3197668E-01,1.27793E+01
5.3198592E-01,1.28184E+01
5.3199516E-01,1.28379E+01
5.3200440E-01,1.28184E+01
5.3201364E-01,1.28574E+01
5.3202288E-01,1.27988E+01
5.3203212E-01,1.27988E+01
5.3204136E-01,1.28184E+01
5.3205060E-01,1.27793E+01
5.3205984E-01,1.28574E+01
5.3206908E-01,1.28379E+01
5.3207832E-01,1.27793E+01
5.3208756E-01,1.27402E+01
5.3209680E-01,1.28574E+01
5.3210604E-01,1.28184E+01
5.3211528E-01,1.28379E+01
5.3212452E-01,1.28379E+01
5.3213376E-01,1.28379E+01
5.3214300E-01,1.28379E+01
5.3215224E-01,1.27793E+01
5.3216148E-01,1.28379E+01
5.3217072E-01,1.28184E+01
5.3217996E-01,1.28379E+01
5.3218920E-01,1.28184E+01
5.3219844E-01,1.28574E+01
5.3220768E-01,1.28379E+01
5.3221692E-01,1.28770E+01
5.3222616E-01,1.27598E+01
5.3223540E-01,1.27988E+01
5.3224464E-01,1.27402E+01
5.3225388E-01,1.28770E+01
5.3226312E-01,1.27988E+01
5.3227236E-01,1.28574E+01
5.3228160E-01,1.27988E+01
5.3229084E-01,1.28379E+01
5.3230008E-01,1.28574E+01
5.3230932E-01,1.27793E+01
5.3231856E-01,1.28574E+01
5.3232780E-01,1.28770E+01
5.3233704E-01,1.27793E+01
5.3234628E-01,1.28184E+01
5.3235552E-01,1.27988E+01
5.3236476E-01,1.28965E+01
5.3237400E-01,1.27598E+01
5.3238324E-01,1.28184E+01
5.3239248E-01,1.28574E+01
5.3240172E-01,1.28184E+01
5.3241096E-01,1.27988E+01
5.3242020E-01,1.27988E+01
5.3242944E-01,1.27598E+01
5.3243868E-01,1.27988E+01
5.3244792E-01,1.28379E+01
5.3245716E-01,1.28379E+01
5.3246640E-01,1.27988E+01
5.3247564E-01,1.28574E+01
5.3248488E-01,1.28184E+01
5.3249412E-01,1.28379E+01
5.3250336E-01,1.28379E+01
5.3251260E-01,1.27988E+01
5.3252184E-01,1.27793E+01
5.3253108E-01,1.28184E+01
5.3254032E-01,1.28379E+01
5.3254956E-01,1.28184E+01
5.3255880E-01,1.27988E+01
5.3256804E-01,1.28574E+01
5.3257728E-01,1.28574E+01
5.3258652E-01,1.28574E+01
5.3259576E-01,1.27988E+01
5.3260500E-01,1.28184E+01
5.3261424E-01,1.28574E+01
5.3262348E-01,1.27988E+01
5.3263272E-01,1.27402E+01
5.3264196E-01,1.27988E+01
5.3265120E-01,1.28184E+01
5.3266044E-01,1.27988E+01
5.3266968E-01,1.27988E+01
5.3267892E-01,1.28379E+01
5.3268816E-01,1.28574E+01
5.3269740E-01,1.27988E+01
5.3270664E-01,1.27598E+01
5.3271588E-01,1.28574E+01
5.3272512E-01,1.28184E+01
5.3273436E-01,1.27988E+01
5.3274360E-01,1.27988E+01
5.3275284E-01,1.28770E+01
5.3276208E-01,1.27988E+01
5.3277132E-01,1.28379E+01
5.3278056E-01,1.28184E+01
5.3278980E-01,1.27598E+01
5.3279904E-01,1.27988E+01
5.3280828E-01,1.27402E+01
5.3281752E-01,1.28184E+01
5.3282676E-01,1.27793E+01
5.3283600E-01,1.27988E+01
5.3284524E-01,1.28965E+01
5.3285448E-01,1.27793E+01
5.3286372E-01,1.28379E+01
5.3287296E-01,1.28379E+01
5.3288220E-01,1.27793E+01
5.3289144E-01,1.28184E+01
5.3290068E-01,1.27988E+01
5.3290992E-01,1.28379E+01
5.3291916E-01,1.28184E+01
5.3292840E-01,1.27793E+01
5.3293764E-01,1.28770E+01
5.3294688E-01,1.27988E+01
5.3295612E-01,1.28184E+01
5.3296536E-01,1.27988E+01
5.3297460E-01,1.28574E+01
5.3298384E-01,1.27988E+01
5.3299308E-01,1.27988E+01
5.3300232E-01,1.28184E+01
5.3301156E-01,1.27988E+01
5.3302080E-01,1.28184E+01
5.3303004E-01,1.27793E+01
5.3303928E-01,1.27598E+01
5.3304852E-01,1.28574E+01
5.3305776E-01,1.28574E+01
5.3306700E-01,1.27402E+01
5.3307624E-01,1.27988E+01
5.3308548E-01,1.27988E+01
5.3309472E-01,1.27988E+01
5.3310396E-01,1.28184E+01
5.3311320E-01,1.28184E+01
5.3312244E-01,1.28184E+01
5.3313168E-01,1.27402E+01
5.3314092E-01,1.27988E+01
5.3315016E-01,1.28574E+01
5.3315940E-01,1.28184E+01
5.3316864E-01,1.27793E+01
5.3317788E-01,1.27988E+01
5.3318712E-01,1.28379E+01
5.3319636E-01,1.28574E+01
5.3320560E-01,1.29160E+01
5.3321484E-01,1.27598E+01
5.3322408E-01,1.28184E+01
5.3323332E-01,1.28770E+01
5.3324256E-01,1.27793E+01
5.3325180E-01,1.28965E+01
5.3326104E-01,1.28574E+01
5.3327028E-01,1.27598E+01
5.3327952E-01,1.27988E+01
5.3328876E-01,1.27598E+01
5.3329800E-01,1.28379E+01
5.3330724E-01,1.27793E+01
5.3331648E-01,1.27988E+01
5.3332572E-01,1.28965E+01
5.3333496E-01,1.27988E+01
5.3334420E-01,1.28184E+01
5.3335344E-01,1.27988E+01
5.3336268E-01,1.27988E+01
5.3337192E-01,1.28379E+01
5.3338116E-01,1.28574E+01
5.3339040E-01,1.28574E+01
5.3339964E-01,1.27988E+01
5.3340888E-01,1.27988E+01
5.3341812E-01,1.28574E+01
5.3342736E-01,1.27793E+01
5.3343660E-01,1.28770E+01
5.3344584E-01,1.27793E+01
5.3345508E-01,1.27988E+01
5.3346432E-01,1.28574E+01
5.3347356E-01,1.27988E+01
5.3348280E-01,1.28184E+01
5.3349204E-01,1.28184E+01
5.3350128E-01,1.28574E+01
5.3351052E-01,1.28184E+01
5.3351976E-01,1.27988E+01
5.3352900E-01,1.27793E+01
5.3353824E-01,1.27988E+01
5.3354748E-01,1.27598E+01
5.3355672E-01,1.27793E+01
5.3356596E-01,1.27402E+01
5.3357520E-01,1.28770E+01
5.3358444E-01,1.27402E+01
5.3359368E-01,1.27793E+01
5.3360292E-01,1.28379E+01
5.3361216E-01,1.28574E+01
5.3362140E-01,1.28184E+01
5.3363064E-01,1.27988E+01
5.3363988E-01,1.27793E+01
5.3364912E-01,1.28770E+01
5.3365836E-01,1.28574E+01
5.3366760E-01,1.28574E+01
5.3367684E-01,1.27988E+01
5.3368608E-01,1.27793E+01
5.3369532E-01,1.27988E+01
5.3370456E-01,1.28379E+01
5.3371380E-01,1.27598E+01
5.3372304E-01,1.28574E+01
5.3373228E-01,1.27988E+01
5.3374152E-01,1.27598E+01
5.3375076E-01,1.28184E+01
5.3376000E-01,1.28379E+01
5.3376924E-01,1.28184E+01
5.3377848E-01,1.27598E+01
5.3378772E-01,1.28770E+01
5.3379696E-01,1.27793E+01
5.3380620E-01,1.28184E+01
5.3381544E-01,1.27598E+01
5.3382468E-01,1.27988E+01
5.3383392E-01,1.27988E+01
5.3384316E-01,1.27988E+01
5.3385240E-01,1.28379E+01
5.3386164E-01,1.28379E+01
5.3387088E-01,1.27988E+01
5.3388012E-01,1.28379E+01
5.3388936E-01,1.27988E+01
5.3389860E-01,1.28184E+01
5.3390784E-01,1.28184E+01
5.3391708E-01,1.27988E+01
5.3392632E-01,1.27988E+01
5.3393556E-01,1.27793E+01
5.3394480E-01,1.27598E+01
5.3395404E-01,1.27793E+01
5.3396328E-01,1.28184E+01
5.3397252E-01,1.27793E+01
5.3398176E-01,1.27793E+01
5.3399100E-01,1.28574E+01
5.3400024E-01,1.27793E+01
5.3400948E-01,1.28184E+01
5.3401872E-01,1.27793E+01
5.3402796E-01,1.28184E+01
5.3403720E-01,1.28184E+01
5.3404644E-01,1.28379E+01
5.3405568E-01,1.28379E+01
